chrom	pos	coverage	rolling_mean	peak	trough	PTR	log2_PTR
NZ_CP040530.1	4536001	563.841	545.385524	False	False	1.033839321338496	0.04801198031329053
NZ_CP040530.1	4537001	525.647	545.422958	False	False	0.9637419772858187	-0.0532811495905742
NZ_CP040530.1	4538001	551.429	545.542609	False	False	1.0107899747937013	0.01548326054378652
NZ_CP040530.1	4539001	560.767	545.609742	False	False	1.0277804020588768	0.039532047893928765
NZ_CP040530.1	4540001	560.745	545.7092369999999	False	False	1.0275527001937115	0.03921238744311514
NZ_CP040530.1	4541001	581.644	545.8276239999999	False	False	1.065618474450828	0.09169099950337425
NZ_CP040530.1	4542001	564.818	546.0601330000001	False	False	1.034351284531515	0.048726234379309806
NZ_CP040530.1	4543001	522.181	546.107793	False	False	0.9561866845580795	-0.06463577940859565
NZ_CP040530.1	4544001	484.22	546.099243	False	False	0.8866886490080705	-0.1735004879776115
NZ_CP040530.1	4545001	531.188	546.0554269999999	False	False	0.9727730441547284	-0.03982484308274029
NZ_CP040530.1	4546001	481.223	545.887398	False	False	0.8815426070707718	-0.18189779474155038
NZ_CP040530.1	4547001	428.642	545.706118	False	False	0.7854813898201524	-0.3483510003128102
NZ_CP040530.1	4548001	581.848	545.6816619999998	False	False	1.0662773564122447	0.09258275580288132
NZ_CP040530.1	4549001	633.642	545.662771	False	False	1.16123370271123	0.2156583493031473
NZ_CP040530.1	4550001	503.964	545.65645	False	False	0.9235921246784493	-0.11467222335154258
NZ_CP040530.1	4551001	457.547	545.541856	False	False	0.8387019162100735	-0.2537699426461071
NZ_CP040530.1	4552001	582.045	545.5230339999999	False	False	1.0669485314528442	0.09349058365186877
NZ_CP040530.1	4553001	557.527	545.6053350000001	False	False	1.0218503453599843	0.03118392248254581
NZ_CP040530.1	4554001	540.838	545.647894	False	False	0.9911849856786948	-0.012773760971143933
NZ_CP040530.1	4555001	569.644	545.698468	False	False	1.0438805190121956	0.061956592661552776
NZ_CP040530.1	4556001	589.045	545.769207	False	False	1.0792932112052998	0.11008685452614785
NZ_CP040530.1	4557001	557.506	545.75366	False	False	1.0215341478424533	0.03073743128557144
NZ_CP040530.1	4558001	566.15	545.834088	False	False	1.037219939990263	0.05272184659939868
NZ_CP040530.1	4559001	561.383	545.946706	False	False	1.0282743605380413	0.04022525069666562
NZ_CP040530.1	4560001	516.295	545.9325639999998	False	False	0.9457120421928158	-0.08052712753990962
NZ_CP040530.1	4561001	552.275	545.819385	False	False	1.011827383155327	0.016963188543074163
NZ_CP040530.1	4562001	516.245	545.8340019999999	False	False	0.9457912077818854	-0.08040636454060945
NZ_CP040530.1	4563001	582.057	545.8300459999999	False	False	1.0663703917830865	0.09270862906848679
NZ_CP040530.1	4564001	490.756	545.855037	False	False	0.8990592130415752	-0.15351195851556287
NZ_CP040530.1	4565001	515.743	545.862633	False	False	0.9448219548671691	-0.08188560579795436
NZ_CP040530.1	4566001	497.98	545.798384	False	False	0.9123881905813777	-0.13228032151651276
NZ_CP040530.1	4567001	579.896	545.7870899999999	False	False	1.0624949007130235	0.0874559172656931
NZ_CP040530.1	4568001	563.371	545.874763	False	False	1.0320517418754527	0.04551530203622482
NZ_CP040530.1	4569001	602.105	545.883852	False	False	1.1029910443293347	0.14142107709964066
NZ_CP040530.1	4570001	526.614	545.809108	False	False	0.9648318290797009	-0.05165059343501481
NZ_CP040530.1	4571001	591.433	545.832027	False	False	1.0835439672725542	0.11575769526741632
NZ_CP040530.1	4572001	576.271	545.95624	False	False	1.0555259886763084	0.07796210049733693
NZ_CP040530.1	4573001	589.436	546.035561	False	False	1.0794828067983653	0.11034026536665391
NZ_CP040530.1	4574001	534.28	545.9479690000001	False	False	0.9786280567700032	-0.03116745018844167
NZ_CP040530.1	4575001	649.458	545.996845	False	False	1.1894903898208422	0.25034361592965504
NZ_CP040530.1	4576001	609.946	546.0136650000001	False	False	1.1170892581964957	0.15974446533124664
NZ_CP040530.1	4577001	433.644	545.887036	False	False	0.794384133350256	-0.3320912874358589
NZ_CP040530.1	4578001	552.891	545.771745	False	False	1.0130443817680594	0.018697380411600396
NZ_CP040530.1	4579001	544.314	545.703104	False	False	0.9974544693079113	-0.0036771065878307523
NZ_CP040530.1	4580001	518.146	545.5769499999999	False	False	0.9497212079799193	-0.07442402449005937
NZ_CP040530.1	4581001	484.051	545.489744	False	False	0.887369570783351	-0.17239301303038443
NZ_CP040530.1	4582001	526.769	545.427851	False	False	0.9657904322894578	-0.050217923525192734
NZ_CP040530.1	4583001	569.184	545.549816	False	False	1.0433217706373492	0.061184167743518314
NZ_CP040530.1	4584001	520.195	545.50046	False	False	0.9536105615749619	-0.06852788063988542
NZ_CP040530.1	4585001	540.089	545.562447	False	False	0.9899673318240689	-0.014547176758784657
NZ_CP040530.1	4586001	469.033	545.4249649999999	False	False	0.8599404686215639	-0.21769130553448077
NZ_CP040530.1	4587001	493.87	545.2998929999999	False	False	0.9056851217830701	-0.14291853711160726
NZ_CP040530.1	4588001	453.533	545.1772000000001	False	False	0.8319001601681068	-0.2655177000226034
NZ_CP040530.1	4589001	588.224	545.388516	False	False	1.078541228396529	0.10908132611946866
NZ_CP040530.1	4590001	514.442	545.36379	False	False	0.9433006177399493	-0.08421048240901384
NZ_CP040530.1	4591001	509.082	545.2945850000001	False	False	0.9335907856117807	-0.09913777293570801
NZ_CP040530.1	4592001	531.849	545.269321	False	False	0.9753877203738739	-0.03595228518246806
NZ_CP040530.1	4593001	499.154	545.241737	False	False	0.9154728373260979	-0.1274110139289649
NZ_CP040530.1	4594001	549.492	545.3723330000001	False	False	1.0075538613727217	0.010856963773897648
NZ_CP040530.1	4595001	520.34	545.349243	False	False	0.95414086785484	-0.0677258157083271
NZ_CP040530.1	4596001	574.334	545.323198	False	False	1.0531992809152415	0.07477844147917212
NZ_CP040530.1	4597001	501.067	545.206721	False	False	0.9190403945882392	-0.12179982119526542
NZ_CP040530.1	4598001	547.272	545.181331	False	False	1.0038348139987943	0.005521886189597383
NZ_CP040530.1	4599001	476.27	545.025262	False	False	0.8738494033327945	-0.1945434236114789
NZ_CP040530.1	4600001	462.723	545.100661	False	False	0.8488762408600345	-0.23637385879123557
NZ_CP040530.1	4601001	625.008	545.076963	False	False	1.146641744975012	0.19741470828323718
NZ_CP040530.1	4602001	557.688	545.086106	False	False	1.0231190886380803	0.03297408114202991
NZ_CP040530.1	4603001	536.909	545.0791439999999	False	False	0.985011086756972	-0.021788132024654787
NZ_CP040530.1	4604001	514.566	545.042941	False	False	0.9440834130535047	-0.08301376254360485
NZ_CP040530.1	4605001	575.89	544.9643149999999	False	False	1.0567480918452432	0.07963150731747289
NZ_CP040530.1	4606001	420.069	544.770782	False	False	0.7710931163705471	-0.3750230059346016
NZ_CP040530.1	4607001	487.924	544.723394	False	False	0.8957280068643426	-0.15886737903273507
NZ_CP040530.1	4608001	540.975	544.7409349999999	False	False	0.9930867413149337	-0.010008359208744056
NZ_CP040530.1	4609001	573.327	544.778261	False	False	1.0524043285934275	0.07368908750795367
NZ_CP040530.1	4610001	483.695	544.734897	False	False	0.8879456826868207	-0.17145666799117626
NZ_CP040530.1	4611001	483.103	544.619637	False	False	0.8870466049684507	-0.17291818992072838
NZ_CP040530.1	4612001	515.713	544.527209	False	False	0.9470839867618075	-0.0784357263087125
NZ_CP040530.1	4613001	594.276	544.6433470000001	False	False	1.0911287235461262	0.12582131052211898
NZ_CP040530.1	4614001	538.261	544.6370019999999	False	False	0.9882931163755194	-0.016989102849822156
NZ_CP040530.1	4615001	533.852	544.6156920000001	False	False	0.9802361699119017	-0.02879871289201011
NZ_CP040530.1	4616001	558.11	544.61206	False	False	1.0247845044048418	0.035320566206613876
NZ_CP040530.1	4617001	544.343	544.588804	False	False	0.9995486429427219	-0.0006513175876600192
NZ_CP040530.1	4618001	583.311	544.6728469999999	False	False	1.0709382764586393	0.09887533273697707
NZ_CP040530.1	4619001	459.033	544.571575	False	False	0.8429250094443508	-0.24652380691701997
NZ_CP040530.1	4620001	471.03	544.3761049999999	False	False	0.8652657522504593	-0.2087847938485522
NZ_CP040530.1	4621001	483.468	544.382642	False	False	0.888103261749481	-0.17120066318505134
NZ_CP040530.1	4622001	528.679	544.448851	False	False	0.9710352019826376	-0.042404497692712345
NZ_CP040530.1	4623001	493.331	544.284591	False	False	0.9063842852754949	-0.14180524669412461
NZ_CP040530.1	4624001	562.549	544.205254	False	False	1.0337074033467528	0.04782788054860044
NZ_CP040530.1	4625001	554.632	544.1862799999999	False	False	1.0191951182598724	0.027430272503613247
NZ_CP040530.1	4626001	615.476	544.090993	False	False	1.1312004938850366	0.17785465514444165
NZ_CP040530.1	4627001	562.835	544.145429	False	False	1.0343466470615157	0.048719766102943145
NZ_CP040530.1	4628001	620.661	544.130031	False	False	1.1406483094846862	0.18985404108000073
NZ_CP040530.1	4629001	489.022	543.9718300000001	False	False	0.8989840521704955	-0.15363257209381956
NZ_CP040530.1	4630001	629.337	543.96169	False	False	1.1569509610134494	0.21032771509184323
NZ_CP040530.1	4631001	572.96	543.9637290000001	False	False	1.05330552287614	0.0749239666638067
NZ_CP040530.1	4632001	603.155	544.1358439999999	False	False	1.1084640106892132	0.14856192993180892
NZ_CP040530.1	4633001	596.753	544.260957	False	False	1.096446460700285	0.1328353671706579
NZ_CP040530.1	4634001	593.061	544.358488	False	False	1.0894677185597592	0.12362344935540724
NZ_CP040530.1	4635001	588.325	544.506392	False	False	1.0804740011206333	0.11166435780075154
NZ_CP040530.1	4636001	613.79	544.696402	False	False	1.1268479060010386	0.17229280382812617
NZ_CP040530.1	4637001	521.902	544.747628	False	False	0.9580619963709142	-0.061809078839363055
NZ_CP040530.1	4638001	474.061	544.6769129999999	False	False	0.8703526598712291	-0.2003280070794302
NZ_CP040530.1	4639001	592.367	544.6692760000001	False	False	1.0875719011549312	0.12111078304012493
NZ_CP040530.1	4640001	616.476	544.823434	False	False	1.1315152057134166	0.1782559721964435
NZ_CP040530.1	4641001	557.681	544.8368	False	False	1.0235743987924457	0.033615968866439506
NZ_CP040530.1	4642001	547.306	544.891918	False	False	1.0044303868716953	0.006377580004377567
NZ_CP040530.1	4643001	598.778	545.021147	False	False	1.098632600397063	0.13570900757650417
NZ_CP040530.1	4644001	530.085	544.8862320000001	False	False	0.9728361057212398	-0.03973132110345242
NZ_CP040530.1	4645001	596.903	544.8763439999999	False	False	1.0954834185277094	0.1315676475514236
NZ_CP040530.1	4646001	511.24	544.857983	False	False	0.9382995495176585	-0.0918795222388541
NZ_CP040530.1	4647001	507.354	544.8888029999999	False	False	0.9311147470945554	-0.10296912381298656
NZ_CP040530.1	4648001	527.915	544.9565950000001	False	False	0.9687285278197245	-0.045835667059643016
NZ_CP040530.1	4649001	534.318	544.964631	False	False	0.9804636293910236	-0.028463980706979836
NZ_CP040530.1	4650001	473.409	544.9006430000001	False	False	0.8687987545648757	-0.2029060598670555
NZ_CP040530.1	4651001	487.886	544.874889	False	False	0.8954092211799468	-0.15938091928374368
NZ_CP040530.1	4652001	606.275	544.946027	False	False	1.1125413710007652	0.1538589851827558
NZ_CP040530.1	4653001	524.313	544.89527	False	False	0.962227108339553	-0.055550650574134
NZ_CP040530.1	4654001	583.244	544.98438	False	False	1.0702031496755926	0.09788468000096107
NZ_CP040530.1	4655001	531.351	544.953561	False	False	0.9750390455747475	-0.0364681019439311
NZ_CP040530.1	4656001	554.582	544.912098	False	False	1.017745801635698	0.025377270142279577
NZ_CP040530.1	4657001	539.352	544.8509250000001	False	False	0.9899074687264225	-0.014634418835009877
NZ_CP040530.1	4658001	486.949	544.8458200000001	False	False	0.8937372411152937	-0.16207735370179163
NZ_CP040530.1	4659001	430.307	544.812505	False	False	0.7898258502711865	-0.3403935082390886
NZ_CP040530.1	4660001	428.224	544.740139	False	False	0.7861069330894304	-0.34720252115073885
NZ_CP040530.1	4661001	448.741	544.6440780000001	False	False	0.8239160547707266	-0.27943073992464695
NZ_CP040530.1	4662001	605.148	544.708187	False	False	1.110958150515186	0.1518044718292866
NZ_CP040530.1	4663001	529.793	544.76666	False	False	0.972513626292769	-0.040209630446855986
NZ_CP040530.1	4664001	608.271	544.826558	False	False	1.1164488791311822	0.15891719337945687
NZ_CP040530.1	4665001	594.298	544.940543	False	False	1.0905740224947806	0.1250876959408948
NZ_CP040530.1	4666001	508.15	545.020231	False	False	0.9323507112160759	-0.10105535657640499
NZ_CP040530.1	4667001	562.251	545.05601	False	False	1.0315471982411495	0.044809832965200254
NZ_CP040530.1	4668001	492.085	545.0995459999999	False	False	0.9027433679058688	-0.14761217857742956
NZ_CP040530.1	4669001	537.621	545.161352	False	False	0.9861685866535895	-0.02009379682513488
NZ_CP040530.1	4670001	438.9	545.039225	False	False	0.8052631441342593	-0.31246779029132127
NZ_CP040530.1	4671001	525.65	545.1318219999999	False	False	0.9642621817076752	-0.05250262807715093
NZ_CP040530.1	4672001	612.392	545.264152	False	False	1.1231106936954844	0.16750012664804304
NZ_CP040530.1	4673001	481.081	545.339574	False	False	0.882167777539651	-0.18087503002824334
NZ_CP040530.1	4674001	471.039	545.335794	False	False	0.8637595499553804	-0.2112983384780981
NZ_CP040530.1	4675001	487.699	545.3078869999999	False	False	0.8943553020717635	-0.1610800076575113
NZ_CP040530.1	4676001	583.677	545.485412	False	False	1.0700139493372922	0.09762960457834395
NZ_CP040530.1	4677001	470.498	545.468443	False	False	0.8625576897030504	-0.21330714435245818
NZ_CP040530.1	4678001	469.788	545.3749460000001	False	False	0.8614037066528536	-0.2152385633227003
NZ_CP040530.1	4679001	509.99	545.3070630000001	False	False	0.9352345395900363	-0.09659988317957771
NZ_CP040530.1	4680001	532.47	545.356095	False	False	0.9763712276838128	-0.03449831337899676
NZ_CP040530.1	4681001	545.987	545.3901430000001	False	False	1.001094367046527	0.001577974626622046
NZ_CP040530.1	4682001	489.829	545.337381	False	False	0.8982127707838168	-0.15487086039456865
NZ_CP040530.1	4683001	542.063	545.3124710000001	False	False	0.994041084382242	-0.008622614317485818
NZ_CP040530.1	4684001	483.253	545.230587	False	False	0.8863277510878163	-0.17408780983992558
NZ_CP040530.1	4685001	555.975	545.275416	False	False	1.0196223480575917	0.028034899773777253
NZ_CP040530.1	4686001	656.141	545.352028	False	False	1.2031512973488014	0.2668180741100355
NZ_CP040530.1	4687001	595.42	545.33962	False	False	1.0918333789868413	0.12675270822616977
NZ_CP040530.1	4688001	535.831	545.371956	False	False	0.982505598436015	-0.025462466841447304
NZ_CP040530.1	4689001	577.975	545.4131	False	False	1.0597013529744703	0.08365773904374711
NZ_CP040530.1	4690001	484.738	545.383981	False	False	0.8888013159301063	-0.17006714215176938
NZ_CP040530.1	4691001	490.212	545.415802	False	False	0.8987858404586525	-0.1539506985192905
NZ_CP040530.1	4692001	459.873	545.3716430000001	False	False	0.8432286604971134	-0.24600419132026088
NZ_CP040530.1	4693001	491.39	545.3684850000001	False	False	0.9010238279536815	-0.15036283566757536
NZ_CP040530.1	4694001	509.915	545.406623	False	False	0.9349263072663495	-0.09707544147136707
NZ_CP040530.1	4695001	508.651	545.371598	False	False	0.9326686645680439	-0.10056344776889532
NZ_CP040530.1	4696001	573.412	545.362288	False	False	1.0514331713380225	0.07235715587743674
NZ_CP040530.1	4697001	532.961	545.322581	False	False	0.9773316172285923	-0.03307993048746668
NZ_CP040530.1	4698001	542.359	545.26399	False	False	0.9946723237674286	-0.007706759918883842
NZ_CP040530.1	4699001	499.886	545.212896	False	False	0.9168638593610963	-0.1252205639087192
NZ_CP040530.1	4700001	540.128	545.154458	False	False	0.9907797543866	-0.013363706061332994
NZ_CP040530.1	4701001	490.642	545.010375	False	False	0.900243412797417	-0.15161295682756132
NZ_CP040530.1	4702001	561.101	545.041115	False	False	1.0294654560142678	0.041895420768577524
NZ_CP040530.1	4703001	558.06	545.07108	False	False	1.0238297728068786	0.033975865394165194
NZ_CP040530.1	4704001	511.993	545.033544	False	False	0.9393788797703798	-0.09022093730727257
NZ_CP040530.1	4705001	459.21	544.9193889999999	False	False	0.8427118015431821	-0.24688876570449977
NZ_CP040530.1	4706001	542.65	544.898285	False	False	0.9958739363622698	-0.005964965943086521
NZ_CP040530.1	4707001	683.737	544.9539100000001	False	False	1.254669408647788	0.3273072802450625
NZ_CP040530.1	4708001	544.225	544.905084	False	False	0.9987519220870401	-0.001801720393408607
NZ_CP040530.1	4709001	501.026	544.857458	False	False	0.919554266246274	-0.12099337904921058
NZ_CP040530.1	4710001	475.197	544.787728	False	False	0.8722608377110873	-0.19716847708518984
NZ_CP040530.1	4711001	489.05	544.670565	False	False	0.8978821904943587	-0.15540193092244645
NZ_CP040530.1	4712001	595.827	544.706022	False	False	1.0938505834987813	0.12941568404707263
NZ_CP040530.1	4713001	530.536	544.6839590000001	False	False	0.9740253797340117	-0.03796873044487768
NZ_CP040530.1	4714001	520.321	544.694337	False	False	0.9552531845029996	-0.06604493282116604
NZ_CP040530.1	4715001	428.911	544.4957390000001	False	False	0.7877214995065369	-0.3442424427431296
NZ_CP040530.1	4716001	459.028	544.286959	False	False	0.8433566015312155	-0.245785311314684
NZ_CP040530.1	4717001	478.646	544.213337	False	False	0.8795190552266822	-0.18521326013130482
NZ_CP040530.1	4718001	550.598	544.169962	False	False	1.0118125557250068	0.016942046975563566
NZ_CP040530.1	4719001	569.29	544.073442	False	False	1.0463477098005456	0.06536235048189114
NZ_CP040530.1	4720001	423.19	543.898066	False	False	0.7780685875797911	-0.36203075895637526
NZ_CP040530.1	4721001	436.039	543.72014	False	False	0.8019548439018647	-0.31840709051755334
NZ_CP040530.1	4722001	476.292	543.5898510000001	False	False	0.8761973740381697	-0.19067220397425863
NZ_CP040530.1	4723001	619.516	543.6145390000001	False	False	1.1396236773571646	0.18855750119604658
NZ_CP040530.1	4724001	599.505	543.5934410000001	False	False	1.1028554702520774	0.14124373742719698
NZ_CP040530.1	4725001	628.699	543.5740209999999	False	False	1.1566023682356963	0.2098929612703498
NZ_CP040530.1	4726001	619.253	543.607973	False	False	1.1391536378367284	0.18796233668369952
NZ_CP040530.1	4727001	607.098	543.6519109999999	False	False	1.116703515091663	0.15924620096528963
NZ_CP040530.1	4728001	721.688	543.6976209999999	False	False	1.3273701633504114	0.4085707507836457
NZ_CP040530.1	4729001	715.841	543.789041	False	False	1.316394678869595	0.39659209992497363
NZ_CP040530.1	4730001	674.256	543.915098	False	False	1.239634646067501	0.3099149819238878
NZ_CP040530.1	4731001	677.196	544.023486	False	False	1.2447918470931603	0.3159045163712017
NZ_CP040530.1	4732001	666.489	544.044733	False	False	1.2250628662919159	0.2928557856036906
NZ_CP040530.1	4733001	614.234	544.0753020000001	False	False	1.128950345185858	0.17498203320612943
NZ_CP040530.1	4734001	649.398	544.212706	False	False	1.1932797467613703	0.2549323011671508
NZ_CP040530.1	4735001	665.889	544.333448	False	False	1.223310826197842	0.29079101910635236
NZ_CP040530.1	4736001	642.339	544.440523	False	False	1.1798148243274684	0.23856044180022173
NZ_CP040530.1	4737001	692.635	544.523655	False	False	1.2720016727280654	0.34710056781951515
NZ_CP040530.1	4738001	618.795	544.506671	False	False	1.1364323578691289	0.184511815373565
NZ_CP040530.1	4739001	643.97	544.659548	False	False	1.1823349142866766	0.24163875864584733
NZ_CP040530.1	4740001	622.176	544.760198	False	False	1.1421098719844436	0.19170144592173513
NZ_CP040530.1	4741001	452.812	544.635604	False	False	0.8314035965963035	-0.2663791059094071
NZ_CP040530.1	4742001	493.609	544.51764	False	False	0.906506903982027	-0.14161008727015895
NZ_CP040530.1	4743001	495.897	544.477127	False	False	0.9107765513169114	-0.13483094629192768
NZ_CP040530.1	4744001	511.81	544.513855	False	False	0.9399393519564345	-0.08936042262306507
NZ_CP040530.1	4745001	584.888	544.619206	False	False	1.0739393571808777	0.10291253004165146
NZ_CP040530.1	4746001	651.158	544.8297259999999	False	False	1.1951587237734531	0.25720222891278655
NZ_CP040530.1	4747001	619.038	544.9882439999999	False	False	1.1358740428169678	0.18380286311873503
NZ_CP040530.1	4748001	575.594	544.9823620000001	False	False	1.0561699609647184	0.07884201472544052
NZ_CP040530.1	4749001	535.079	545.0052509999999	False	False	0.9817868708938366	-0.026518220730763483
NZ_CP040530.1	4750001	606.173	545.148866	False	False	1.1119403117312914	0.1530793471617419
NZ_CP040530.1	4751001	595.295	545.2257639999999	False	False	1.0918321167229361	0.126751040331632
NZ_CP040530.1	4752001	540.135	545.349475	False	False	0.9904382873019177	-0.013861009098363731
NZ_CP040530.1	4753001	534.286	545.3499260000001	False	False	0.9797122444278096	-0.02957002371852876
NZ_CP040530.1	4754001	629.689	545.328197	False	False	1.1546973060701644	0.207514711152678
NZ_CP040530.1	4755001	531.609	545.276354	False	False	0.9749349959892082	-0.03662206483575116
NZ_CP040530.1	4756001	558.361	545.229703	False	False	1.0240839721822712	0.03433401737303322
NZ_CP040530.1	4757001	503.447	545.020801	False	False	0.9237207076799258	-0.11447138453786375
NZ_CP040530.1	4758001	505.617	544.9729050000001	False	False	0.9277837400007987	-0.1081395326247821
NZ_CP040530.1	4759001	534.673	544.8828589999999	False	False	0.9812622863219855	-0.027289281990813624
NZ_CP040530.1	4760001	559.301	544.8970429999999	False	False	1.0264342726484572	0.03764124794326704
NZ_CP040530.1	4761001	603.678	544.9610160000001	False	False	1.1077452923715188	0.1476261957593622
NZ_CP040530.1	4762001	622.35	544.989076	False	False	1.1419494947821671	0.19149884576331308
NZ_CP040530.1	4763001	564.711	545.005754	False	False	1.0361560329508006	0.05124127234316792
NZ_CP040530.1	4764001	589.517	545.049284	False	False	1.0815847617919265	0.11314673106512826
NZ_CP040530.1	4765001	518.279	545.033379	False	False	0.9509124027429521	-0.07261564754389115
NZ_CP040530.1	4766001	546.017	544.984002	False	False	1.0018954648140295	0.0027319893097556974
NZ_CP040530.1	4767001	615.268	545.060734	False	False	1.1288063175726761	0.17479796737919787
NZ_CP040530.1	4768001	569.908	545.0915839999999	False	False	1.0455270577063251	0.06423039862152634
NZ_CP040530.1	4769001	571.643	545.040173	False	False	1.0488089288053268	0.06875187279314214
NZ_CP040530.1	4770001	584.554	544.948476	False	False	1.0726775571347775	0.10121647252284378
NZ_CP040530.1	4771001	481.737	544.868985	False	False	0.884133641778124	-0.1776636373090143
NZ_CP040530.1	4772001	599.777	544.864284	False	False	1.1007823739094633	0.13852927442863347
NZ_CP040530.1	4773001	530.655	544.872054	False	False	0.9739075368324909	-0.03814328611708753
NZ_CP040530.1	4774001	498.319	544.7783440000001	False	False	0.9147188126846686	-0.12859977213627075
NZ_CP040530.1	4775001	563.211	544.7075550000001	False	False	1.033969503140084	0.04819363408862003
NZ_CP040530.1	4776001	570.299	544.768517	False	False	1.046864828277145	0.06607517277140856
NZ_CP040530.1	4777001	598.087	544.803748	False	False	1.0978026531491483	0.13461873110801384
NZ_CP040530.1	4778001	554.394	544.8370539999999	False	False	1.0175409251809078	0.02508682040620594
NZ_CP040530.1	4779001	489.954	544.76195	False	False	0.8993910092288936	-0.15297963272357443
NZ_CP040530.1	4780001	511.654	544.6369689999999	False	False	0.939440451388088	-0.09012637891511033
NZ_CP040530.1	4781001	593.639	544.6262270000001	False	False	1.0899934130421522	0.12431941665345375
NZ_CP040530.1	4782001	527.256	544.565804	False	False	0.9682135678133768	-0.04660278370870874
NZ_CP040530.1	4783001	467.114	544.499164	False	False	0.8578782684779293	-0.22115514870429098
NZ_CP040530.1	4784001	541.212	544.444134	False	False	0.994063423961879	-0.00859019227868068
NZ_CP040530.1	4785001	610.584	544.475688	False	False	1.1214164625840923	0.16532215408049847
NZ_CP040530.1	4786001	524.793	544.352403	False	False	0.9640684914915312	-0.05279244965093302
NZ_CP040530.1	4787001	485.428	544.325883	False	False	0.891796651896489	-0.1652133115860707
NZ_CP040530.1	4788001	508.601	544.331145	False	False	0.9343595432151875	-0.09795028649393084
NZ_CP040530.1	4789001	504.479	544.3628560000001	False	False	0.926732958429478	-0.10977441412842588
NZ_CP040530.1	4790001	529.359	544.4370630000001	False	False	0.9723052230924256	-0.04051882352659884
NZ_CP040530.1	4791001	535.088	544.379201	False	False	0.9829324834914109	-0.024835771991279752
NZ_CP040530.1	4792001	469.396	544.324624	False	False	0.8623457020015322	-0.2136617539018629
NZ_CP040530.1	4793001	515.676	544.3616889999998	False	False	0.947303990013155	-0.07810063380916465
NZ_CP040530.1	4794001	604.283	544.5113739999999	False	False	1.1097711248176794	0.15026217104609949
NZ_CP040530.1	4795001	595.671	544.626759	False	False	1.093723343843265	0.12924785610038664
NZ_CP040530.1	4796001	586.774	544.7391779999999	False	False	1.0771650428271566	0.10723931601587092
NZ_CP040530.1	4797001	566.414	544.644022	False	False	1.0399710216593547	0.05654332885598057
NZ_CP040530.1	4798001	564.653	544.577851	False	False	1.0368636898528583	0.052226244296570454
NZ_CP040530.1	4799001	590.246	544.635451	False	False	1.083745097599238	0.11602546732460543
NZ_CP040530.1	4800001	561.24	544.584355	False	False	1.030584141551404	0.04346229783531551
NZ_CP040530.1	4801001	492.501	544.5799529999999	False	False	0.9043685822199189	-0.1450172211778711
NZ_CP040530.1	4802001	465.216	544.4402809999999	False	False	0.8544849017150516	-0.22687309439994394
NZ_CP040530.1	4803001	459.893	544.309323	False	False	0.844911120510056	-0.24312850821850307
NZ_CP040530.1	4804001	576.745	544.271908	False	False	1.0596633622325404	0.08360601688890085
NZ_CP040530.1	4805001	571.522	544.34713	False	False	1.0499219496206402	0.07028208305278473
NZ_CP040530.1	4806001	586.416	544.4391330000001	False	False	1.0771011201356828	0.10715369897225567
NZ_CP040530.1	4807001	584.874	544.412768	False	False	1.0743208726508044	0.10342495444408553
NZ_CP040530.1	4808001	703.86	544.463144	False	False	1.2927596803503745	0.37045410794734357
NZ_CP040530.1	4809001	559.984	544.46812	False	False	1.0284973158759048	0.04053802878985291
NZ_CP040530.1	4810001	535.449	544.41853	False	False	0.9835245688643256	-0.02396700279433592
NZ_CP040530.1	4811001	586.257	544.5104299999999	False	False	1.076668081454381	0.10657355996201767
NZ_CP040530.1	4812001	568.982	544.569416	False	False	1.0448291499352214	0.06326705264814608
NZ_CP040530.1	4813001	502.252	544.520535	False	False	0.9223747640665195	-0.11657505311855058
NZ_CP040530.1	4814001	509.165	544.4020129999999	False	False	0.9352739112667464	-0.0965391496151573
NZ_CP040530.1	4815001	514.572	544.31499	False	False	0.9453570257177742	-0.08106881110153571
NZ_CP040530.1	4816001	562.569	544.306512	False	False	1.0335518455086938	0.047610759718605906
NZ_CP040530.1	4817001	469.547	544.208814	False	False	0.8628066799373817	-0.21289074885349682
NZ_CP040530.1	4818001	589.274	544.314932	False	False	1.082597528300032	0.11449699932318533
NZ_CP040530.1	4819001	604.708	544.4345770000001	False	False	1.110708293606414	0.15147997007908864
NZ_CP040530.1	4820001	544.773	544.3460950000001	False	False	1.0007842528933728	0.001130994325231489
NZ_CP040530.1	4821001	646.765	544.397922	False	False	1.1880372313397625	0.24858004878815823
NZ_CP040530.1	4822001	611.582	544.451866	False	False	1.123298565386862	0.16774143758193433
NZ_CP040530.1	4823001	616.839	544.5878100000001	False	False	1.1326713317361987	0.1797292937599115
NZ_CP040530.1	4824001	669.899	544.6726970000001	False	False	1.22991110751417	0.29855404777358296
NZ_CP040530.1	4825001	586.052	544.6655380000001	False	False	1.0759850938099924	0.10565809161631919
NZ_CP040530.1	4826001	572.277	544.649201	False	False	1.0507258597814415	0.07138631123776383
NZ_CP040530.1	4827001	521.863	544.595805	False	False	0.9582574731731546	-0.06151475065592471
NZ_CP040530.1	4828001	691.2	544.679615	False	False	1.26900287979384	0.34369534314243694
NZ_CP040530.1	4829001	587.292	544.704828	False	False	1.0781839444243002	0.10860333121670165
NZ_CP040530.1	4830001	547.718	544.6655039999999	False	False	1.0056043497845606	0.00806279532356654
